Products,ADM2,1/1/2017,2/1/2017,3/1/2017,4/1/2017,5/1/2017,6/1/2017,7/1/2017,8/1/2017,9/1/2017,10/1/2017,11/1/2017,12/1/2017,1/1/2018,2/1/2018,3/1/2018,4/1/2018,5/1/2018,6/1/2018,7/1/2018,8/1/2018,9/1/2018,10/1/2018,11/1/2018,12/1/2018,1/1/2019,2/1/2019,3/1/2019,4/1/2019,5/1/2019,6/1/2019,7/1/2019,8/1/2019,9/1/2019,10/1/2019,11/1/2019,12/1/2019,1/1/2020,2/1/2020,3/1/2020,4/1/2020,5/1/2020,6/1/2020,7/1/2020,8/1/2020,9/1/2020,10/1/2020,11/1/2020,12/1/2020,1/1/2021,2/1/2021,3/1/2021
"Дизелийн түлш, 1 л",Хатанбулаг,"1,760.","1,900.","1,900.","1,900.","1,900.","1,900.","1,900.","1,900.","1,900.","1,900.","1,900.","1,900.","1,900.","2,100.","2,100.","2,100.","2,100.","2,100.","2,220.","2,220.","2,270.","2,360.","2,500.","2,500.","2,510.","2,410.","2,410.","2,410.","2,460.","2,460.","2,460.","2,460.","2,460.","2,460.","2,460.","2,460.","2,460.","2,460.","2,410.","2,050.","2,050.","2,050.","2,260.","2,050.","2,050.","2,200.","2,200.","2,200.","2,200.","2,200.","2,200."
"Дизелийн түлш, 1 л",Эрдэнэ,"1,710.","1,810.","1,810.","1,810.","1,810.","1,810.","1,750.","1,750.","1,750.","1,750.","1,750.","1,750.","1,800.","2,080.","2,080.","2,080.","2,080.","2,080.","2,200.",,"2,250.","2,340.","2,490.","2,490.","2,490.","2,390.","2,390.","2,440.","2,480.","2,480.","2,480.","2,480.","2,480.","2,480.","2,560.","2,560.","2,560.","2,560.","2,560.","2,560.","2,260.","2,060.","2,060.","2,260.","2,260.","2,560.","2,260.","2,260.","2,260.","2,260.","2,260."
"Дизелийн түлш, 1 л",Гурвантэс,"1,790.","1,760.","1,790.","1,790.","1,790.",,,"1,790.","1,790.","1,790.","1,800.","1,800.","1,820.","2,000.","2,000.","2,000.","2,000.","2,000.","2,000.","2,250.","2,000.","2,390.","2,390.","2,540.","2,440.","2,440.","2,440.","2,490.","2,530.","2,490.","2,490.","2,490.","2,490.","2,490.","2,490.","2,490.","2,590.","2,590.","2,590.","2,590.","2,310.","2,110.","2,110.","2,310.","2,310.","2,310.","2,310.","2,310.","2,490.","2,300.","2,300."
"Дизелийн түлш, 1 л",Манлай,"1,780.","1,780.","1,780.","1,780.","1,780.","1,726.7","1,726.7","1,726.67","1,726.67","1,726.67","1,726.67","1,726.67","1,940.","2,000.","2,000.","2,000.","2,000.","2,000.",,"2,200.",,"2,340.","2,340.","2,340.","2,340.","2,400.","2,400.","2,400.","2,450.","2,400.","2,400.","2,400.","2,400.","2,400.","2,400.","2,400.","2,500.","2,500.","2,500.","2,290.","2,290.","2,290.","2,120.","2,290.","2,290.","2,290.","2,290.","2,290.","2,290.","2,290.","2,290."
"Дизелийн түлш, 1 л",Номгон,"1,820.","1,790.","1,820.","1,820.","1,820.","1,820.","1,820.","1,820.","1,820.","1,820.","1,820.","1,820.","1,820.","2,100.","2,100.","2,100.","2,100.","2,100.","2,240.","2,240.","2,240.","2,390.","2,390.","2,540.","2,540.","2,440.","2,440.","2,490.",,"2,490.","2,230.","2,230.","2,490.","2,490.","2,490.","2,590.","2,590.","2,590.","2,590.","2,310.","2,310.","2,110.","2,130.","2,310.","2,310.","2,310.","2,310.","2,310.","2,310.","2,310.","2,310."
"Дизелийн түлш, 1 л",Ханбогд,"1,760.","1,760.","1,760.","1,760.","1,760.","1,780.","1,780.","1,780.","1,780.","1,780.","1,780.","1,780.","1,780.","1,780.","1,780.","1,780.","1,780.","1,780.","1,780.","2,240.","1,780.","2,390.","2,390.","2,530.","2,430.","2,430.","2,430.",,,"2,490.",,"2,540.","2,540.","2,540.","2,540.","2,580.","2,580.","2,580.","2,560.","1,600.","2,290.","2,290.","2,290.","2,290.","2,290.","2,240.","2,200.","2,250.","2,250.","2,240.","2,240."
"Дизелийн түлш, 1 л",Цогтцэций,"1,730.","1,820.","1,790.","1,790.","1,790.","1,820.","1,820.","1,820.",,,"1,840.","1,840.","1,840.","2,150.","2,133.3","2,116.67","2,116.67","2,116.67","2,250.","2,250.","2,310.","2,400.","2,400.","2,550.","2,515.","2,450.",,,,"2,497.",,"2,200.","2,200.","43,333.","2,487.",,"2,200.","2,487.","2,590.","2,390.","2,240.","2,240.","2,240.","2,290.","2,240.","2,240.","2,240.","2,240.","2,240.","2,240.","2,240."
"Дизелийн түлш, 1 л",Адаацаг,"1,700.","1,700.","1,760.","1,760.","1,760.","1,750.","1,750.","1,750.","1,760.","1,760.","1,760.","1,870.","1,990.","2,050.","2,050.","2,050.","2,050.","2,050.","2,220.","2,220.","2,200.","2,290.","2,470.","2,470.","2,440.","2,340.","2,315.","2,340.","2,410.","2,340.","2,430.","2,430.","2,430.","2,430.","2,430.","2,430.","2,430.","2,430.","2,430.","2,180.","2,180.","2,080.","2,080.","2,165.","2,180.","2,180.","2,180.","2,130.","2,130.","2,130.","2,130."
"Дизелийн түлш, 1 л",Өлзийт,"1,810.","1,810.","1,850.","1,850.","1,850.","1,850.","1,850.","1,850.","1,850.","1,850.","1,850.","1,850.","1,870.","2,075.","2,075.","2,100.","2,100.","2,100.","2,230.","2,100.","2,100.","2,100.","2,480.","2,480.","2,480.","2,340.","2,340.","2,400.","2,400.","2,400.","2,400.","2,400.","2,400.","2,400.",,,,,,"2,100.","2,100.","2,050.","2,050.","2,050.","2,150.","2,150.","2,150.","2,150.","2,150.","2,150.","2,150."
"Дизелийн түлш, 1 л",Сайхан-Овоо,"1,780.","1,780.",940.,"1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","2,050.","2,050.","2,050.","2,100.","2,100.","2,250.","2,290.","5,000.","2,340.","2,100.","2,490.","2,490.","2,180.","2,310.","2,440.","2,480.","2,480.","2,480.","2,480.","2,480.","2,330.","2,410.","2,410.","2,410.","2,330.","2,330.","2,330.","2,210.","2,010.","2,010.","2,210.","2,010.","2,010.","2,160.","2,200.","2,160.","2,200.","2,200."
"Дизелийн түлш, 1 л",Эрдэнэдалай,"1,800.","1,800.","1,800.","1,800.","1,800.","1,800.","1,800.","1,800.","1,800.",,"1,800.","1,800.","1,925.","2,100.","1,900.","2,100.","2,100.","2,100.","2,230.","2,230.","2,290.","2,380.","2,525.","2,525.","2,430.","2,430.","2,430.","2,430.","2,470.","2,430.","2,430.","2,430.","2,430.","2,430.","2,430.","2,430.","2,430.","2,640.","2,430.","2,430.","2,470.","2,000.","2,100.","2,200.","2,140.","2,140.","2,140.","2,140.","2,140.","2,140.","2,140."
"Дизелийн түлш, 1 л",Баяндун,"1,850.","1,900.","1,900.","1,900.","1,900.","1,900.","1,860.","1,860.","1,860.","1,860.","1,860.","1,860.","1,860.","2,180.","2,180.","2,180.","2,180.","1,860.","2,180.","2,180.","2,180.","2,180.","2,180.","2,270.","2,470.","2,310.","2,470.","2,520.","2,520.","2,570.","2,560.","2,560.","2,560.","2,560.","2,660.","2,660.","2,660.","2,660.","2,590.","2,590.","2,660.","2,090.","2,090.","2,090.","2,090.","2,040.","2,040.","1,990.","1,990.","1,970.","1,970."
"Дизелийн түлш, 1 л",Баян-Уул,"1,980.","2,030.","2,030.","2,030.","2,030.","2,030.","1,860.","1,860.","1,860.","1,860.","1,860.","1,860.","1,860.","2,180.","2,180.","2,180.","2,180.","1,860.","2,180.","2,180.","2,180.","2,180.","2,180.","2,180.","2,440.","2,440.","2,440.","2,590.","2,530.","2,560.","2,530.","2,530.","2,530.","2,530.","2,430.","2,430.","2,430.","2,560.","2,430.","2,350.","2,350.","2,350.","2,300.","2,350.","2,150.","2,150.","2,070.","2,070.","2,150.","2,150.","2,150."
"Дизелийн түлш, 1 л",Дашбалбар,"1,850.","1,900.","1,900.","1,900.","1,900.","1,900.","1,860.","1,860.","1,860.","1,860.","1,860.","1,860.","1,860.","2,180.","2,180.","2,180.","2,180.","1,860.","2,180.","2,180.","2,180.","2,180.","2,180.","2,180.",,,,,,,"2,560.","2,560.","2,560.","2,560.",,"2,560.","2,560.","2,560.","2,660.","2,410.","2,410.","2,410.","2,410.","2,410.","1,585.","1,900.","1,900.","1,900.","1,900.","1,900.","1,900."
"Дизелийн түлш, 1 л",Халхгол,"1,880.","1,930.","1,930.","1,930.","1,930.","1,930.","1,930.","1,930.","1,930.","1,930.","1,930.","1,930.","1,930.","2,200.","2,200.","2,200.","2,200.","1,930.","2,200.","2,200.","2,200.","2,200.","2,200.","2,200.",,,,,,,"2,580.","2,580.","2,580.","2,580.","2,680.","2,680.","2,680.","2,680.","2,680.","2,365.","2,365.","2,320.","2,320.","2,320.","2,270.","2,270.","2,070.","2,070.","2,070.","2,070.","2,070."
"Дизелийн түлш, 1 л",Цагаан-Овоо,"1,840.","1,890.","1,890.","1,890.","1,890.","1,890.","1,860.","1,860.","1,860.","1,860.","1,860.","1,860.","1,860.","2,170.","2,170.","2,170.","2,170.","1,860.","2,170.","2,170.","2,170.","2,170.","2,170.","2,260.","2,310.","2,310.","2,310.","2,510.","2,550.","2,550.","2,550.","2,550.","2,550.","2,550.","2,550.","2,550.","2,550.","2,550.","2,650.","2,400.","2,400.","2,200.","2,300.","2,400.","2,150.","2,150.","2,150.","2,150.","2,150.","2,150.","2,150."
"Дизелийн түлш, 1 л",Баяндэлгэр,"1,880.","1,930.","1,930.","1,930.","1,930.","1,930.","1,930.","1,930.","1,930.","1,930.","1,930.","1,930.","1,930.","1,930.","2,160.","2,160.","2,160.","2,160.","2,250.","2,250.","2,250.","2,380.","2,530.","2,430.","2,430.","2,430.","2,430.","2,480.","2,480.","2,480.","2,480.","2,480.","2,480.","2,480.","2,580.","2,580.","2,580.","2,580.","2,580.","2,330.","2,330.","2,130.","2,230.","2,330.","2,290.","2,290.","2,290.","2,290.","2,290.","2,290.","2,290."
"Дизелийн түлш, 1 л",Мөнххаан,"1,790.","1,790.","1,790.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","2,180.","2,180.","2,180.","2,180.","2,180.","2,270.","2,270.","2,310.","2,400.","2,550.","2,550.","2,450.","2,450.","2,450.","2,500.","2,500.","2,480.","2,480.","2,480.","2,480.","2,480.","2,580.","2,580.","2,580.","2,580.","2,580.","2,280.","2,280.","2,280.","2,180.","2,280.","2,280.","2,220.","2,220.","2,220.","2,220.","2,220.","2,220."
"Дизелийн түлш, 1 л",Онгон,"1,850.","1,850.","1,850.","1,850.","1,850.","1,900.","1,900.","1,900.","1,900.","1,900.","1,900.","1,900.","1,900.","2,190.","2,190.","2,190.","2,190.","2,190.","2,280.","2,280.","2,320.","2,320.","2,560.","2,560.","2,460.","2,460.","2,460.","2,510.","2,507.","2,507.","2,507.","2,507.","2,510.","2,510.","2,610.","2,610.","2,610.","2,610.","2,610.","2,360.","2,360.","2,160.","2,260.","2,360.","2,360.","2,286.67","2,286.67","2,286.67","2,286.67","2,286.67","2,286.67"
"Дизелийн түлш, 1 л",Эрдэнэцагаан,"1,860.","1,860.","1,860.","1,860.","1,860.","1,900.","1,900.","1,870.","1,870.","1,870.","1,870.","1,870.","1,870.","2,160.","2,190.","2,190.","2,190.","2,160.","2,250.","2,250.","2,290.","2,380.","2,530.","2,530.","2,430.","2,430.","2,430.","2,480.","2,480.","2,480.","2,480.","2,480.","2,480.","2,480.","2,480.","2,480.","2,580.","2,580.","2,580.","2,330.","2,330.","2,330.","2,330.","2,330.","2,330.","2,330.","2,330.","2,330.","2,330.","2,330.","2,330."
"Дизелийн түлш, 1 л",Батноров,"1,790.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","1,840.","2,140.","2,140.","2,140.","2,140.","2,140.","2,230.","2,230.","2,290.","2,380.","2,530.","2,530.","2,430.","2,420.","2,420.","2,460.","2,510.",,"2,530.","2,500.","2,510.","2,510.","2,510.","2,510.","2,600.","2,600.","2,600.","2,310.","2,310.","2,310.","2,310.","2,200.","2,100.","2,090.","2,090.","2,085.","2,085.","2,085.","2,085."
